filename	transcription
common_voice_en_41590507_resampled.wav	OCCASIONALLY EITHER THE DATA OR INSTRUCTION CASH DOESN'T CONTAIN A REQUIRED DATUM OR INSTRUCTION
common_voice_en_41590508_resampled.wav	MOMFORD GREW UP DURING THE BRITISH COLONIAL ERA
common_voice_en_41590509_resampled.wav	THE DECORATION MAY BE AWARDED EITHER TO MILITARY OR CIVILIAN PERSONNEL
common_voice_en_41590510_resampled.wav	IT IS A MEANS OF MAINTAINING THE ESTABLISHED RELATION BETWEEN GODS AND MEN
common_voice_en_41590523_resampled.wav	THE JOHN RIVER VALLEY IS AN IMPORTANT MIGRATION ROUTE FOR ARCTIC CARIBOO
common_voice_en_41590524_resampled.wav	TRY OUT SETTING YOUR BROWSER LANGUAGE TO GERMAN
common_voice_en_41590526_resampled.wav	HE ATTENDED SOUTH PLANTATION HIGH SCHOOL WHERE HE EXCELLED IN FOOTBALL AND WRESTLING
common_voice_en_41590527_resampled.wav	WHILE STILL IN HIS TEENS HE JOINED THE STRUGGLE FOR ERITRIAN INDEPENDENCE
common_voice_en_41590528_resampled.wav	NEW EVIDENCE ON OTHER SUBJECTS MAY NOT BE BROUGHT IN REBUTTLE
common_voice_en_41590556_resampled.wav	IT IS NAMED AFTER THE GREAT MAYAMI RIVER WHICH FLOWS THROUGH THE TOWNSHIP
common_voice_en_41590557_resampled.wav	SOCIALIST ECONOMIC INTEGRATION OR PLAN CO ORDINATION FORM THE BASIS OF COMAKHON'S ACTIVITIES
common_voice_en_41590558_resampled.wav	IN THE OSYRUS MYTH ANUBUS HELPED ISIS TO EMBALM OSYRUS
common_voice_en_41590559_resampled.wav	MANY EARLY SETTLERS WERE SCOTS AND HENCE A PRESBYTERIAN CHURCH PRECEDED AN ANGLICAN ESTABLISHMENT
common_voice_en_41590560_resampled.wav	HE IS STILL ABLE TO CONTEST COWLING
common_voice_en_41590581_resampled.wav	UPON ADMIRAL ENGLISH'S DEATH LACKWOOD HAD BEEN GIVEN COMMAND OF THE PACIFIC SUBMARINE FLEET
common_voice_en_41590582_resampled.wav	LATER HE CAME BACK TO CONGRESS
common_voice_en_41590583_resampled.wav	IT WAS NOT VERY SUCCESSFUL
common_voice_en_41590584_resampled.wav	THE KEY POINT IS THAT IN FINITE DIMENSIONS AND OUR ISEMORPHIC
common_voice_en_41590585_resampled.wav	PRESSING ANY OF THE LIGHTS WILL TOGGLE IT AND THE FOUR ADJACENT LIGHTS
common_voice_en_41590586_resampled.wav	HE WAS SURVIVED BY HIS WIFE ANITA HEIRS
common_voice_en_41590587_resampled.wav	LATIN OPTUSIROSTRUS MEANS BLUNT NOSED
common_voice_en_41590588_resampled.wav	WHEN A CORD HAS THREE NOTES ALONG IT IS CALLED A MINOR TRIAD
common_voice_en_41590589_resampled.wav	GERMANY THEN TORPEDOED A SECOND PORTUGUESE SHIP IN DECEMBER
common_voice_en_41590590_resampled.wav	MILTON IS NOTED FOR HIS EXTENSIVE USE OF OBSCURE GEOGRAPHICAL REFERENCES IN HIS WORKS
common_voice_en_41590591_resampled.wav	RACIAL DISCRIMINATION AGAINST CHINESE INDONESIANS HAD LED TO SEVERAL PROTESTS IN CHINA AGAINST INDONESIA
common_voice_en_41590592_resampled.wav	HE WAS THE SECOND OF FIVE CHILDREN
common_voice_en_41590593_resampled.wav	BROKLAN'S RHOAD TAXT BOOKS
common_voice_en_41590594_resampled.wav	ILMANITE IS AN INGREDIENT IN THE MANUFACTURE OF THE PHARAOH TITANIUM AND PHARAOH CARBON TITANIUM ALLOYS
common_voice_en_41590595_resampled.wav	ATTEMPTS ARE UNDER WAY TO BUILD A SERIES OF BICYCLE PATHS
common_voice_en_41590596_resampled.wav	THE TWO NAMES HAVE SINCE BEEN USED IN PARALLEL
common_voice_en_41590597_resampled.wav	ELECTIONS IN BOSTON ARE OFFICIALLY NONPARTISAN
common_voice_en_41590598_resampled.wav	THE GROUP THEN RETURNED TO JAPAN
common_voice_en_41590599_resampled.wav	SOME PREFECTURAL MUSEUM SPECIALIZE IN ONE ASPECT OF THE LOCAL CULTURE
common_voice_en_41590600_resampled.wav	IT COULD BE USED WITH SEVERAL PEOPLE OR A SINGLE PLAYER
common_voice_en_41590601_resampled.wav	JACKSON'S MEN WERE DELAYED AT MARTENSBURG
common_voice_en_41590602_resampled.wav	THERE IS AN AMAZING IMAGE OF LORD SHEVA IN THE SHRINE
common_voice_en_41590603_resampled.wav	IT FORMS A PARTITION BETWEEN THE NASAL PASSAGES AND THE MOTH
common_voice_en_41590604_resampled.wav	IN KENTUCKY IT IS ILLEGAL TO DISPLAY ANY REPTILE AT A RELIGIOUS CEREMONY
common_voice_en_41590610_resampled.wav	I WILL ANNOUNCE MY FUTURE PLANS T NEXT WEEK
common_voice_en_41590611_resampled.wav	HE WAS RAISED IN BERNABY BRITISH COLUMBIA AND ATTENDED BERNABY NORTH SECONDARY
common_voice_en_41590612_resampled.wav	RECENTLY THE POLISH TRANSLATION OF THE ORIGINAL GERMAN NAME HALLA STULESHA BECAME OFFICIAL
common_voice_en_41590613_resampled.wav	CIRCULATION AND TRANSPORT WITHIN THE ENDONESIAN SEAS VARIES ALONG WITH LARGE SCALE MONSOON FLOW
common_voice_en_41590614_resampled.wav	OXEN AND WEATHERS ARE ONLY SLAUGHTERED ON SOLEMN AND FESTAL OCCASIONS
common_voice_en_41590615_resampled.wav	THE ILL HAS SEVERAL DAMS WITH HYDROELECTRIC POWER STATIONS
common_voice_en_41590616_resampled.wav	INFORMATION AND INSPIRATION FOR THE MUSIC REACHED CHECKS THROUGH UNLIKELY MEANS
common_voice_en_41590617_resampled.wav	SPECIALLY BALANCED JUGGLING KNIVES ARE USED USUALLY WITH A BEBELED EDGE TO APPEAR SHARP
common_voice_en_41590618_resampled.wav	TWO VANUS WERE USED
common_voice_en_41590619_resampled.wav	FANE STARTED HIS CAREER WITH THE SAN FRANCISCO SEALS OF THE PACIFIC COAST LEAGUE
common_voice_en_41590620_resampled.wav	ITS SOURCES ARE THE GLACIERS OF MONTA ROSA AT THE BORDER WITH SWITZERLAND
common_voice_en_41590621_resampled.wav	THIS RACE WAS THE ONLY MAJOR FORMULA ONE AN EUROPEAN VICTORY FOR PENSKY RACING
common_voice_en_41590622_resampled.wav	WE ARE NO LONGER LIKE THAT
common_voice_en_41590623_resampled.wav	A DOUBLE SIR SAID MISTER PICKWICK
common_voice_en_41590624_resampled.wav	THE GAME LASTS FOR TWO PERIODS WITHAN INTERMISSION
common_voice_en_41590625_resampled.wav	WEEKLY EQUIVALENT HERE MEANS THAT THE TWO GRAMMARS GENERATE THE SAME LANGUAGE
common_voice_en_41590626_resampled.wav	THEN HE CONGRATULATED THE OPPONENT ON THE VICTORY
common_voice_en_41590627_resampled.wav	THE SHAVES FANS KNOWN AS THE LEAGUE DECIDED IT SHOULD HAVE ANOTHER TRY
common_voice_en_41590628_resampled.wav	ITS COUNTY SEAT HIS COLORADO CITY
common_voice_en_41590629_resampled.wav	IT STARS ALESANDRA NEGRENY IN THE EPONYMUS ROLL
common_voice_en_41590635_resampled.wav	KERMINT IS LOCATED ALONG THE TUG FORK OPPOSITE WARFIELD KENTUCKY
common_voice_en_41590636_resampled.wav	IT WAS THE NINETEENTH EVENT UNDER THE JUDGMENT NAME
common_voice_en_41590637_resampled.wav	BOTH FILMS WERE CRITICALLY ACCLAIMED AND FASPENDER'S WORK IN THEM ALSO WELL RECEIVED
common_voice_en_41590638_resampled.wav	AS ECONOMIC AND POLITICAL CONDITIONS WORSENED GRIEVANCES GREW
common_voice_en_41590639_resampled.wav	IT IS ASSUMED HANDLER WILL REMAIN ON AS SCREEN WRITER OF THE NEW SEASONS
common_voice_en_41590646_resampled.wav	AFTER THE CAPTUR OF VOLCHEREN CAME THE LAST GREAT GERMAN OFFENSIVE OF THE WAR
common_voice_en_41590648_resampled.wav	THE VILLAGE IS SOUTHEAST OF STRADBROKE AND NORTH OF DANNINGTON IN MIDSUFFOLK DISTRICT
common_voice_en_41590649_resampled.wav	REED'S NOVELS ARE STRONGLY INFLUENCED BY HIS CATHOLIC FAITH
common_voice_en_41590650_resampled.wav	FUTRAL WAS BORN IN PIKE COUNTY GEORGIA
common_voice_en_41590651_resampled.wav	THIS LIST DOES NOT INCLUDE CITIES IN ENGLAND
common_voice_en_41590655_resampled.wav	HOWEVER CURTIS REJECTED THE OFFER WHEN FORIST MISSED OUT ON PROMOTION TO THE CHAMPIONSHIP
common_voice_en_41590656_resampled.wav	HE OFTEN REPORTED FICTITIOUS SPORTING EVENTS DIRECTLY FROM FARMINGTON MAIN
common_voice_en_41590657_resampled.wav	THE ALBUM RECEIVED POSITIVE RECEPTION FROM CRITICS FOLLOWING ITS RELEASE
common_voice_en_41590658_resampled.wav	THE COMMENDARY WAS ABOLISHED WHEN THE SUE DYNASTY CONQUERED THE CHEN DYNASTY
common_voice_en_41590659_resampled.wav	DURING HER CAREER AS A WRITER MURPHY USED THE PEN NAMED JANIE KENNOCK
common_voice_en_41590670_resampled.wav	HER LAWYERS MAINTAINED THAT THEY REMAINED COMPLETELY CONVINCED OF HER INNOCENCE
common_voice_en_41590671_resampled.wav	MIDLINE DIESTHEMA USUALLY OCCUR IN THE UPPER TEETH COMPARED TO LOWER
common_voice_en_41590672_resampled.wav	TESTING CENTRS ARE MOST OFTEN IN ADULT EDUCATION CENTERS COMMUNITY COLLEGES AND PUBLIC SCHOOL
common_voice_en_41590673_resampled.wav	PHILHEM THEORY HAS SIGNIFICANT OVERLAP WITH THE PHILOSOPHY OF PHILAM
common_voice_en_41590674_resampled.wav	THIS MEANS THEY ARE VERY EASY ANIMALS TO KEEP IN A RESEARCH SETTING
common_voice_en_41590680_resampled.wav	SEBORN HAS ALSO STARTED AN INTERLINE AGREEMENT WITH JET BLUE AIRWAYS AND DELTA AIR LINES
common_voice_en_41590681_resampled.wav	THESE CRATERS ALSO OCCUPY PARTS OF THE NORTHERN AND SOUTHERN FLOOR
common_voice_en_41590682_resampled.wav	THIS STATION IS ALSO A REQUEST STOP
common_voice_en_41590683_resampled.wav	ON THE CARDINAL'S DEATH ALASIUS BECAME LIBRARY INTO CARDINAL FRANCESCO BARBERINI
common_voice_en_41590684_resampled.wav	THEIR ENTRY WAS ALSO HAILED AS THE GRAND PRIZE WINNER
common_voice_en_41590690_resampled.wav	THE CONVENTION AUTHORIZED THE RAISING OF ADDITIONAL REGIMENTS OF TROOPS
common_voice_en_41590691_resampled.wav	IT IS RUN BY ITS GENERAL MANAGER ROB WOODHOUSE
common_voice_en_41590692_resampled.wav	SOME OTHER MERCHANTS GRADUALLY GATHERED TO CREATE ONE MARKET
common_voice_en_41590693_resampled.wav	THE RIFLING AND SHAPING PROCESS IS CARRIED OUT IN INDONESIA
common_voice_en_41590704_resampled.wav	FOLLOWING THE SALE THE PEY AND SAVE STORES WERE RENAMED P LES DRUGG
common_voice_en_41590705_resampled.wav	IN THE END BOTH CHARACTERS FIND PEACE
common_voice_en_41590706_resampled.wav	TURNAGAIN ARM AND KANICK ARM ARE KNOWN FOR LARGE AREAS OF SILT
common_voice_en_41590707_resampled.wav	THE VERSION OF RADIOACTIVE TOY THAT FEATURED ON THE ALBUM IS RERECORDED
common_voice_en_41590708_resampled.wav	APPARENTLY AND ACCORDING TO THE SAN FRANCISCO EXAMINER CHICKENS PAID BETTER THAN GOLD MINES
common_voice_en_41590712_resampled.wav	IN THE FIRST STAGE OF THE PROJECT A NEW ALL CEDAR NORTH STAND WAS BUILT
common_voice_en_41590713_resampled.wav	THE CHURCH IS LOCATED STEPS AWAY FROM THE ALABAMA STATE CAPITAL
common_voice_en_41590714_resampled.wav	HE IS THE CURRANT HEAD COACH OF TOTTENHAM HATTSBURG
common_voice_en_41590715_resampled.wav	CONGRESS HARBOURED SIGNIFICANT RESERVATIONS ABOUT EMPOWERING THE STATE DEPARTMENT
common_voice_en_41590716_resampled.wav	THE PSYCHOLOGY COURSES PROVIDED THE STUDENTS WITH AN UNDERSTANDING OF OPERATOR AND MACHINE INTERACTION
common_voice_en_41590718_resampled.wav	THERE ARE MORE HIGH RISE BUILDINGS HERE THAN ON ANY OTHER STREET IN AUSTRALIA
common_voice_en_41590719_resampled.wav	DOBALVI ACKNOWLEDGE THOSE ERRORS AND THEY WILL BE FIXED
common_voice_en_41590720_resampled.wav	ADULT PLUMAGE IS VIRTUALLY ALL SCARLET
common_voice_en_41590721_resampled.wav	IT TOOK PLACE A FEW DAYS AFTER THE FULL MOON OF FEBRUARY
common_voice_en_41590722_resampled.wav	HE WAS PREDECEASED BY HIS WIFE ALLEN WHOM HE WAS DEVOTED TO
common_voice_en_41590723_resampled.wav	CHAFFIE WAS TRANSFERRED TO NAVEL HEIR STATION JACKSONVILLE FLORIDA TO CONTINUE HIS TRAINING
common_voice_en_41590724_resampled.wav	CERIAL STORES WERE REVEALED BY THE ARCHEOLOGISTS
common_voice_en_41590725_resampled.wav	ACID FROGS CAN TOLERATE FIRE EVENTS AS LONG AS SUITABLE WATER SOURCES ARE AVAILABLE
common_voice_en_41590726_resampled.wav	RATHER DISCONCERTINGLY THE FUSE BEGAN TICKING AS SOON AS IT WAS TOUCHED
common_voice_en_41590727_resampled.wav	THE RESIDENCE IS A FUTURED PART OF THE MILLSTONE RIVER VALLEY SCENIC BYWAY
common_voice_en_41590738_resampled.wav	THE VILLAGE WAS ORIGINALLY BUILT UP CHIEFLY BY WELSH SETTLERS
common_voice_en_41590739_resampled.wav	HE PURSUED HIS S C
common_voice_en_41590740_resampled.wav	OREBALBUS IN A RAGE ORDERS APOLLO TO BE BANISHED FROM HIS KINGDOM
common_voice_en_41590741_resampled.wav	THE CLUB IS SPONSORED BY SANFORD WORLD CLINICK
common_voice_en_41590742_resampled.wav	HE PLAYED AGAINST SOUTH AFRICA IN THE QUARTER FINAL
common_voice_en_41590753_resampled.wav	ALTHOUGH BORN IN THE UNITED KINGDOM HE WAS RAISED IN MANORCA SPAIN
common_voice_en_41590754_resampled.wav	THE FILM STILL SURVIVES INTACT ALONG WITH ITS VIDOPHONED SOUND TRACK
common_voice_en_41590755_resampled.wav	ONE IS LACK OF PERCEPTUAL ROUGHNESS
common_voice_en_41590756_resampled.wav	THE AREA WAS ORIGINALLY INHABITED BY THE EWEN ABORIGINAL TRIBE
common_voice_en_41590757_resampled.wav	HER HUSBAND D BALLS REPLACED JOHNSON AS SHADOW CHANCELLOR
common_voice_en_41590769_resampled.wav	PLANET WAS WRITTEN IN PYTHON AND MAINTAINED BY JF WAR AND SCOTT JAMES REMNANT
common_voice_en_41590770_resampled.wav	THE ERFERT PARLIAMENT NEVER MATERIALIZED
common_voice_en_41590771_resampled.wav	SCHOVNA GULADI LEFT TO RETURN TO THE SOAP OPERA CORONATION STREET
common_voice_en_41590772_resampled.wav	BUT AS THE MARINE CORPS EXPANDED IT NEEDED ITS OWN TRAINING PIPE LINE FOR OFFICERS
common_voice_en_41590773_resampled.wav	LIKE HER BROTHER GWILLIAM SHE FOLLOWED HER FATHER INTO POLITICS
common_voice_en_41590779_resampled.wav	EARLY PUBLICATIONS OF THE SONG ASCRIBE ITS LYRICS TO THE SOCIETY'S PRESIDENT RALPH THOMLINSEN
common_voice_en_41590780_resampled.wav	CREDITS ADAPTED FROM THE MINOR NOTES OF HOTT
common_voice_en_41590781_resampled.wav	TERRY WASN'T SATISFIED WITH JUST ATTENDING PARTIES AND APPEARING AS A DEBUTANTE
common_voice_en_41590782_resampled.wav	HE USED IT MOSTLY AS A SUMMER RESIDENCE
common_voice_en_41590783_resampled.wav	SHE STARTED HER CAREER IN MAUDELLING
common_voice_en_41590789_resampled.wav	IT PRESENTS VERY SMALL FLOWERS THE MALE WITH FIVE STAMONS THE FEMALE TRIPHOD STYLE
common_voice_en_41590790_resampled.wav	A POSTAL RECEIVING OFFICE IN THE LOCALITY WAS KNOWN AS BLAIDESVILLE
common_voice_en_41590791_resampled.wav	THE TIMBER SPANS WERE LATER REPLACED WITH PLATE GIRDERS
common_voice_en_41590792_resampled.wav	AN APPROPRIATE NAME FOR SOME ONE WHO PLAYS ON THE BRAVES
common_voice_en_41590793_resampled.wav	HE LEARNED THE PRINTING TRADE AS A YOUTH THEN TAUGHT SCHOOL FOR SEVERAL YEARS
common_voice_en_41590953_resampled.wav	THE CHARACTERS ARE AVAILABLE IN THEE SPECIAL TO PLAYER MODE FOUND IN THIS COLLECTION
common_voice_en_41590954_resampled.wav	WILLIAM CHARLES ELIS SECOND SON OF THE SECOND BARON SEAFORD
common_voice_en_41590955_resampled.wav	THE AIRPORT PRODUCES A MONTHLY NOISE AND COMPLAINT REPORT
common_voice_en_41590956_resampled.wav	COLOMBIA TOOK THE INFACATED BERTH
common_voice_en_41590957_resampled.wav	SOON AFTERWARD BONNET QUIT THE CHERADE OF TRADING AND REVERTED TO NAKED PIRACY
common_voice_en_41591632_resampled.wav	HE WAS THE SON OF HIRSH STRASE AND HIS SECOND WIFE REBECCA STRAE
common_voice_en_41591698_resampled.wav	I WANT TO TRY AND DO SOMETHING TO HELP OTHERS GET THERE
common_voice_en_41591699_resampled.wav	DEEPER DETAILS OF POLICY PERMISSIONS ARE DEFINED AT SERVIR LEVEL
common_voice_en_41591700_resampled.wav	HE DID NOT ENTER A PLEA DURING THE HEARING
common_voice_en_41591701_resampled.wav	THE COMMUNITY IS LOCATED EAST OF A VERY ANGULAR SHAPED LAKE ALSO CALLED STAR LAKE
common_voice_en_41591702_resampled.wav	THERE THE RAYS OF HELIOS RESTORED ORIAN'S SIGHT
common_voice_en_41591713_resampled.wav	O WERCOME WITH JEALOUSY FROM BRAKE SEENAN FONDS A PLACE EMPTY
common_voice_en_41591714_resampled.wav	BY THE TIME THE KINGGINHAD PREACHED SCORSEWORTH OF THE TUNEMENT
common_voice_en_41591715_resampled.wav	PIUSUM A TON WIKS DO OTHERS MONUS TO ESCIP TE WIGANY
common_voice_en_41591716_resampled.wav	ONLY FOR PROPUGATING MANY WIFES SAW THE WIES O Z AN Z THE SWAIN
common_voice_en_41591717_resampled.wav	ONLY A FEW DOMINANT MANS MUGENETU BREIN
common_voice_en_41591733_resampled.wav	THE NEEKSIDE AM KAME ASTER LOOK ON SIR MONDIS NUMES
common_voice_en_41591734_resampled.wav	I LEFT IN MICROSCOPI STUDIES SHOW THAT GOLMAN'S GLANCS CONTAINS SEN SWOOTH LODGE SEPARATORY WAICECOES
common_voice_en_41591735_resampled.wav	FIRSHAN WAS IN PART OF THE ANCIENT KINGDOM OF MITH
common_voice_en_41591736_resampled.wav	THE BOOK REMAINS A NAGERO SOURCE OF INSPIRATION FOR UNDISSIVILIZERS IN PERSPECTIVES IN CONTIPLARY UNARTITEN
common_voice_en_41591737_resampled.wav	SHE FELT THERE WAS NO SUCH THING AS A TIMELESS BUILDING
common_voice_en_41591738_resampled.wav	MARTIST PASSED AND BODY STARE BEFORE ENTERING VOLITICS
common_voice_en_41591739_resampled.wav	AND OMITAL MEDIVAL FURNISHES HAVE BEEN PRESERVED NEAR THE CHURCH
common_voice_en_41591740_resampled.wav	ALL THE ORIGINAL NATIONS RETURNED AND MERUS COMPLETED FOR THE FIRST AND ONLY TIME
common_voice_en_41591741_resampled.wav	HE ALSO LECATUREFUL PHESIOLOGY ON DER LAMED THEOLOGICAL SIMULATY
common_voice_en_41591742_resampled.wav	LANK WAS BORN IN HANDEN SKUTCHONE
common_voice_en_41591748_resampled.wav	HE WAS MARRIED AT SISQU MEMORIAL ARCH A MEDFORD
common_voice_en_41591749_resampled.wav	HIS WIFE IS UNEIGBLE TO BECOME PREDNANT NATURALLY HOLDING ANECODOPIC BURDNANCY
common_voice_en_41591750_resampled.wav	HETROVE HAD ITS OWN RESPONSIVEDINITY
common_voice_en_41591751_resampled.wav	WITH A CONFESSIONS OR EYES AS WOLD AS AN UNDETECTED ROMI ON FORCE CREATING ITS DUNDULF
common_voice_en_41591752_resampled.wav	LE SITIO FIERA BABENA IS A MOST UBANIZED ANIGOPO I ARTENT
common_voice_en_41591767_resampled.wav	MITUINOS AND DEMOCRATIC AND CENTRA STUCTUE
common_voice_en_41591768_resampled.wav	THE YOUNGTHERS ARE SOBORBICULAR APPROXIMATELY CIRCULAR WITH SORT FILAMONS
common_voice_en_41591769_resampled.wav	MOLECULAR EVIDENCE PLACES A SPECIES WITHIN THERE CLAING APPOINTING COMPLEX RATHER THAN NICOMELIA
common_voice_en_41591770_resampled.wav	ONE NUMBER IN THIS SCORE HAS RETAINED ITS POCULAITY WITH GULORATULA SOFRANOS
common_voice_en_41591771_resampled.wav	THEY SOON RADE AND BECAME A SCREAM RIVING TONE
common_voice_en_41591777_resampled.wav	SACRED HEART OFOSTERVESHOR NUCTING MOUSE
common_voice_en_41591778_resampled.wav	EAS THER PICKWICK WAS STRUCK MOTIONLESS AND SPEECHLESS
common_voice_en_41591779_resampled.wav	A WOLD GARVING OF THE PEN OUT OF SCHWA FAN ITS ALSEMATE CHARTS
common_voice_en_41591780_resampled.wav	THEEMIS WERE GALES GALIASISDROMES AND SMOKED LEJOKAFT'S OMPHITS
common_voice_en_41591782_resampled.wav	HIS BOODY WAS RECOTED LATER THAT DAY BY THE NORTH WEST FLIDE DEPARTMENT
common_voice_en_41591792_resampled.wav	THESE CARS USED TOANITION ENGINEA BETWEEN DRIVER AND RHIA DRI LAXEN
common_voice_en_41591793_resampled.wav	RANMIKING'S UIDO COININ FULOD IS E FORMERLY THEIR OVER CANARDIAN OCTION POCTIC
common_voice_en_41591794_resampled.wav	HE WAS ALSO KNOWN US OF BENG MOUNTAIN
common_voice_en_41591795_resampled.wav	A VERSIPYL PLAYER HE REPRESENTED HIS COMTRY IN FOUR DIFFERENT POSITIONS
common_voice_en_41591796_resampled.wav	HE STINED IINCHARGED WAS OSUCCESSFUL
common_voice_en_41592156_resampled.wav	SHE IT WAS ALSO EDUCATED AT SAINT MARY'S SCHOOL ASCOTT
common_voice_en_41592157_resampled.wav	SAHARA ACCIDENTALLY BRUSHES GRIFF'S HAND AND SHE HAS A SYCHIC VISION
common_voice_en_41592158_resampled.wav	SOMETIMES YOU CAN GET LUCKY AND HAVE A SONGFUL TOGETHER LIKE THAT
common_voice_en_41592159_resampled.wav	THE SECOND CHANGE MADE WAS TO THE BELLES LETRES SECTION
common_voice_en_41592160_resampled.wav	GILMERO SOLES SELIS PARTICIPATED IN THE INTERNATIONAL CHESS TOURNAMENTS THAT TOOK PLACE IN SOUTH AMERICA
common_voice_en_41592166_resampled.wav	GE ARBON FITCHER'S GUEST APPEARANCE SUCH AS COMMON MARY J BRIECH BRIGH AND JOHN DEJEND
common_voice_en_41592171_resampled.wav	ZER IDIX MENTIONED THE CAMP AT THE STAR RIVER
common_voice_en_41592172_resampled.wav	HERE OUR BOYS REPORT US AS MUCH AS POSSIBLE
common_voice_en_41592173_resampled.wav	DON HAS IDENTICAL TWEEN SON'S WITH OTISM
common_voice_en_41592174_resampled.wav	THEREAFTER DO JAPANESE RECEIVED THE JEWISH REFUGES DESPITE THE ARINACIS GERMANS OPPODITION
common_voice_en_41592175_resampled.wav	CAWROS BEER ON WINE SAILS
common_voice_en_41592181_resampled.wav	IT EIRS IN NOSE AMERICAN VAYER DISH NETWORK
common_voice_en_41592182_resampled.wav	HE THEN WITHDRAW FROM THE RACE ONDE INDUSTER IMETURA WINA WILLIAM HAIG
common_voice_en_41592184_resampled.wav	DE ROTEBRIGNIRBY IS MOUNT RADIE NAMES OF COURSE OUR WATER RADIE
common_voice_en_41592185_resampled.wav	ITS MAIN BASE WAS NAMPURA EYRPORT
common_voice_en_41592186_resampled.wav	ACCORDING TO LOBAT TE FRUST
common_voice_en_41592187_resampled.wav	A MIGHTY TIME OF TEMPERATURE ADIA WEL HAVE CHANGEABLE OFTEN OBERCAST WET WERSER
common_voice_en_41592188_resampled.wav	HIS ELDER BROTHERS OS OSSA AND OROBAT WERE ALSO MEMBERS OF THIS BRATANTI
common_voice_en_41592199_resampled.wav	THE ABBER GEJOU'S REGIDENT IS ALL TADS ON THE INGRAND UNTHEWARES OF
common_voice_en_41592200_resampled.wav	BAAC
common_voice_en_41592201_resampled.wav	WHAT HE CRUSHES ON IS KILLED
common_voice_en_41592202_resampled.wav	HIS LUTENANT GOVERNOR J CH W BEQUHAM SUCCEEDED HIM
common_voice_en_41592203_resampled.wav	OPEDEN BOCK N
common_voice_en_41592204_resampled.wav	THIS CAMPR IS WHERE SAVEVA SU MEUSA DAG CETOD
common_voice_en_41592205_resampled.wav	THE HARRICANS WOULD MISS THE PREOS BOS EARS
common_voice_en_41592206_resampled.wav	OUR BESTREIN CUDREN'S BOOK PUBLISHED BY WHAT I HOPED HELP
common_voice_en_41592207_resampled.wav	HUNDIA WAS THE FOOLOWING YOU
common_voice_en_41592208_resampled.wav	HE IS PARTICULARLY USEFUL ON QUAINTSUB CONSTITUTIONAL HISTORY
common_voice_en_41592219_resampled.wav	THEN TON READ O EXPEDITION INTO THE INTERIOB NOZA NEW JERSEY
common_voice_en_41592220_resampled.wav	HIS FAMILY MOVED FREQUENTLY TO AFFORD RENT BUT NEVER LEFT HIS HOME TOWN
common_voice_en_41592221_resampled.wav	HAMINITORA'S THREE WARDS WAS TWO REPRESENTABIVE FROM EACH WORD
common_voice_en_41592222_resampled.wav	IN ADITION THERE IS A NOTABLE STRUTAGE OF TRAFFIC PRIST IN MAINRAND CHINA
common_voice_en_41592223_resampled.wav	I AM SAYING TELL HIM HOW THINGS CAN BE BETWEEN MEN AND THIS WARS
common_voice_en_41592226_resampled.wav	BROQUECHI ON THE REFT IS TWO DAYS AT GRAND HOTEL BEIGINE
